hotel,lead_time,children,country,category
City Hotel,86,0.0,FRA,long
City Hotel,2,0.0,PRT,short
City Hotel,172,0.0,BEL,long
City Hotel,190,0.0,DEU,long
Resort Hotel,136,0.0,ESP,long
City Hotel,1,0.0,PRT,short
City Hotel,7,0.0,BEL,short
Resort Hotel,217,0.0,PRT,long
City Hotel,29,0.0,PRT,short
City Hotel,99,0.0,DEU,long
City Hotel,51,0.0,PRT,long
City Hotel,178,0.0,PRT,long
City Hotel,304,0.0,PRT,long
City Hotel,40,0.0,ESP,short
City Hotel,12,0.0,ESP,short
City Hotel,0,0.0,PRT,short
Resort Hotel,2,0.0,ESP,short
City Hotel,49,0.0,PRT,short
City Hotel,41,0.0,ESP,short
Resort Hotel,92,0.0,IRL,long
City Hotel,129,0.0,PRT,long
City Hotel,101,0.0,PRT,long
City Hotel,26,0.0,PRT,short
City Hotel,253,0.0,ITA,long
City Hotel,1,0.0,BRA,short
City Hotel,0,0.0,PRT,short
Resort Hotel,3,0.0,PRT,short
City Hotel,180,0.0,PRT,long
City Hotel,99,0.0,FRA,long
City Hotel,87,0.0,FRA,long
City Hotel,0,0.0,PRT,short
City Hotel,391,0.0,PRT,long
City Hotel,73,0.0,PRT,long
City Hotel,265,0.0,DNK,long
Resort Hotel,157,1.0,AUT,long
City Hotel,19,0.0,CHN,short
City Hotel,457,0.0,PRT,long
City Hotel,341,0.0,BRA,long
City Hotel,45,0.0,DNK,short
City Hotel,203,0.0,PRT,long
City Hotel,51,0.0,IRL,long
City Hotel,112,0.0,ESP,long
Resort Hotel,205,0.0,GBR,long
City Hotel,18,0.0,CHN,short
City Hotel,35,0.0,PRT,short
Resort Hotel,128,1.0,RUS,long
City Hotel,294,0.0,PRT,long
City Hotel,37,0.0,PRT,short
Resort Hotel,201,0.0,IRL,long
City Hotel,5,0.0,RUS,short
City Hotel,35,0.0,PRT,short
Resort Hotel,156,0.0,PRT,long
Resort Hotel,56,0.0,ESP,long
Resort Hotel,7,0.0,GBR,short
City Hotel,314,0.0,PRT,long
City Hotel,96,0.0,PER,long
Resort Hotel,0,0.0,PRT,short
City Hotel,17,0.0,PRT,short
Resort Hotel,89,0.0,PRT,long
Resort Hotel,129,0.0,USA,long
Resort Hotel,75,0.0,GBR,long
Resort Hotel,40,0.0,PRT,short
City Hotel,22,0.0,PRT,short
Resort Hotel,0,0.0,PRT,short
Resort Hotel,35,0.0,PRT,short
City Hotel,175,1.0,ESP,long
City Hotel,144,0.0,GBR,long
City Hotel,241,1.0,AUT,long
City Hotel,626,0.0,PRT,long
Resort Hotel,30,0.0,ESP,short
Resort Hotel,88,0.0,GBR,long
City Hotel,270,0.0,IRL,long
City Hotel,1,0.0,PRT,short
City Hotel,84,0.0,NOR,long
City Hotel,46,0.0,ITA,short
City Hotel,101,0.0,PRT,long
City Hotel,321,0.0,PRT,long
City Hotel,68,0.0,PRT,long
City Hotel,219,0.0,PRT,long
Resort Hotel,2,0.0,PRT,short
Resort Hotel,221,0.0,NLD,long
City Hotel,32,0.0,ESP,short
City Hotel,6,0.0,ITA,short
Resort Hotel,211,0.0,USA,long
City Hotel,84,0.0,GBR,long
City Hotel,34,0.0,PRT,short
City Hotel,0,0.0,BEL,short
City Hotel,249,0.0,FRA,long
City Hotel,42,0.0,FRA,short
Resort Hotel,175,0.0,USA,long
Resort Hotel,49,0.0,PRT,short
City Hotel,127,0.0,ESP,long
Resort Hotel,187,0.0,PRT,long
City Hotel,19,0.0,PRT,short
Resort Hotel,250,0.0,CN,long
City Hotel,18,0.0,ESP,short
City Hotel,74,0.0,NOR,long
City Hotel,26,0.0,ESP,short
Resort Hotel,213,0.0,DEU,long
City Hotel,12,0.0,USA,short
Resort Hotel,14,2.0,MAR,short
Resort Hotel,259,0.0,GBR,long
City Hotel,134,0.0,GBR,long
City Hotel,9,0.0,ESP,short
City Hotel,104,0.0,PRT,long
City Hotel,17,0.0,ESP,short
Resort Hotel,5,0.0,PRT,short
Resort Hotel,160,0.0,GBR,long
City Hotel,47,0.0,PRT,short
City Hotel,133,0.0,ITA,long
City Hotel,156,0.0,PRT,long
Resort Hotel,176,2.0,USA,long
Resort Hotel,6,0.0,PRT,short
Resort Hotel,1,0.0,PRT,short
City Hotel,52,2.0,BRA,long
City Hotel,0,0.0,PRT,short
Resort Hotel,42,1.0,IND,short
City Hotel,323,0.0,PRT,long
Resort Hotel,19,0.0,GBR,short
City Hotel,187,0.0,GBR,long
City Hotel,54,0.0,PRT,long
City Hotel,1,0.0,AUS,short
City Hotel,2,0.0,PRT,short
City Hotel,216,0.0,NLD,long
Resort Hotel,273,0.0,FRA,long
City Hotel,0,0.0,PRT,short
City Hotel,320,0.0,DEU,long
City Hotel,21,0.0,FRA,short
Resort Hotel,52,2.0,ESP,long
City Hotel,18,1.0,CHE,short
City Hotel,46,0.0,ESP,short
City Hotel,56,0.0,BEL,long
City Hotel,71,0.0,FRA,long
Resort Hotel,250,0.0,PRT,long
City Hotel,2,0.0,PRT,short
Resort Hotel,235,0.0,GBR,long
Resort Hotel,82,0.0,GBR,long
City Hotel,118,1.0,FRA,long
City Hotel,109,0.0,DEU,long
Resort Hotel,33,0.0,PRT,short
City Hotel,40,0.0,GBR,short
City Hotel,247,0.0,DEU,long
City Hotel,27,0.0,DEU,short
Resort Hotel,127,0.0,PRT,long
City Hotel,5,0.0,DEU,short
City Hotel,7,0.0,GBR,short
City Hotel,35,2.0,GBR,short
City Hotel,295,0.0,PRT,long
City Hotel,91,0.0,PRT,long
City Hotel,132,0.0,PRT,long
City Hotel,2,0.0,GBR,short
City Hotel,434,0.0,PRT,long
City Hotel,86,2.0,ESP,long
Resort Hotel,61,0.0,GBR,long
Resort Hotel,1,0.0,DEU,short
Resort Hotel,1,0.0,ESP,short
City Hotel,142,0.0,GBR,long
Resort Hotel,277,0.0,PRT,long
Resort Hotel,166,0.0,PRT,long
City Hotel,245,0.0,FRA,long
City Hotel,587,0.0,PRT,long
City Hotel,92,0.0,FRA,long
City Hotel,88,0.0,PRT,long
City Hotel,7,0.0,RUS,short
City Hotel,136,0.0,CZE,long
Resort Hotel,10,0.0,PRT,short
City Hotel,50,0.0,RUS,short
City Hotel,303,0.0,ESP,long
City Hotel,304,0.0,PRT,long
Resort Hotel,80,0.0,PRT,long
City Hotel,47,0.0,ESP,short
City Hotel,28,0.0,ESP,short
Resort Hotel,117,2.0,PRT,long
Resort Hotel,32,0.0,PRT,short
City Hotel,25,0.0,PRT,short
Resort Hotel,166,0.0,DEU,long
City Hotel,1,0.0,PRT,short
City Hotel,86,0.0,DEU,long
City Hotel,65,0.0,CN,long
City Hotel,124,0.0,PRT,long
City Hotel,13,0.0,ESP,short
City Hotel,11,0.0,ROU,short
City Hotel,21,0.0,PRT,short
City Hotel,4,0.0,AUT,short
City Hotel,115,0.0,NLD,long
City Hotel,4,0.0,PRT,short
City Hotel,23,0.0,CHE,short
City Hotel,26,0.0,IRL,short
City Hotel,105,0.0,IRL,long
City Hotel,17,0.0,PRT,short
Resort Hotel,1,0.0,PRT,short
Resort Hotel,1,0.0,PRT,short
City Hotel,152,0.0,NLD,long
Resort Hotel,334,0.0,PRT,long
City Hotel,114,0.0,PRT,long
City Hotel,90,0.0,USA,long
City Hotel,1,0.0,PRT,short
City Hotel,365,0.0,PRT,long
City Hotel,315,0.0,DEU,long
Resort Hotel,1,2.0,DEU,short
City Hotel,8,0.0,FRA,short
City Hotel,153,0.0,PRT,long
City Hotel,88,0.0,PRT,long
Resort Hotel,3,0.0,ESP,short
Resort Hotel,133,0.0,IRL,long
Resort Hotel,9,0.0,GBR,short
City Hotel,247,0.0,PRT,long
Resort Hotel,144,0.0,PRT,long
Resort Hotel,6,0.0,PRT,short
Resort Hotel,30,0.0,GBR,short
City Hotel,122,1.0,BRA,long
Resort Hotel,134,0.0,CHE,long
City Hotel,363,0.0,PRT,long
Resort Hotel,25,0.0,GBR,short
City Hotel,190,0.0,FIN,long
Resort Hotel,47,0.0,ESP,short
City Hotel,140,3.0,NOR,long
City Hotel,608,0.0,PRT,long
Resort Hotel,54,0.0,IRL,long
Resort Hotel,307,2.0,DNK,long
City Hotel,150,0.0,FRA,long
City Hotel,38,0.0,PRT,short
City Hotel,43,0.0,DEU,short
Resort Hotel,152,0.0,GBR,long
Resort Hotel,13,0.0,PRT,short
Resort Hotel,59,0.0,PRT,long
City Hotel,1,0.0,BRA,short
City Hotel,296,2.0,DOM,long
City Hotel,29,0.0,NLD,short
Resort Hotel,14,0.0,PRT,short
Resort Hotel,82,0.0,ESP,long
City Hotel,169,0.0,PRT,long
City Hotel,0,0.0,ITA,short
Resort Hotel,2,0.0,CN,short
City Hotel,295,0.0,PRT,long
City Hotel,275,0.0,PRT,long
Resort Hotel,167,0.0,PRT,long
City Hotel,174,0.0,PRT,long
City Hotel,1,0.0,ESP,short
City Hotel,0,0.0,UKR,short
City Hotel,36,1.0,FRA,short
City Hotel,309,0.0,PRT,long
City Hotel,140,0.0,USA,long
City Hotel,3,0.0,PRT,short
City Hotel,278,0.0,PRT,long
City Hotel,0,0.0,ITA,short
Resort Hotel,22,0.0,SWE,short
Resort Hotel,17,0.0,FIN,short
Resort Hotel,161,0.0,USA,long
City Hotel,86,0.0,GBR,long
Resort Hotel,262,0.0,GBR,long
City Hotel,282,0.0,FRA,long
City Hotel,0,0.0,DEU,short
City Hotel,95,0.0,PRT,long
City Hotel,150,2.0,PRT,long
City Hotel,38,0.0,USA,short
Resort Hotel,35,0.0,AUT,short
City Hotel,28,0.0,PRT,short
Resort Hotel,166,0.0,PRT,long
Resort Hotel,160,0.0,PRT,long
City Hotel,88,0.0,PRT,long
City Hotel,184,0.0,ITA,long
City Hotel,192,0.0,PRT,long
Resort Hotel,0,0.0,,short
City Hotel,125,0.0,ESP,long
City Hotel,42,0.0,DEU,short
City Hotel,0,0.0,PRT,short
Resort Hotel,234,0.0,SWE,long
Resort Hotel,185,0.0,DEU,long
Resort Hotel,364,0.0,PRT,long
City Hotel,37,0.0,CHE,short
City Hotel,216,0.0,BEL,long
City Hotel,0,0.0,PRT,short
City Hotel,318,0.0,PRT,long
Resort Hotel,205,0.0,GBR,long
City Hotel,254,0.0,DEU,long
City Hotel,130,1.0,FRA,long
City Hotel,17,0.0,FRA,short
Resort Hotel,4,0.0,NLD,short
City Hotel,129,0.0,GBR,long
Resort Hotel,205,0.0,CN,long
City Hotel,49,0.0,PER,short
City Hotel,276,0.0,ROU,long
City Hotel,27,0.0,GBR,short
Resort Hotel,35,0.0,DEU,short
Resort Hotel,183,0.0,PRT,long
City Hotel,34,0.0,PRT,short
Resort Hotel,34,0.0,PRT,short
Resort Hotel,10,0.0,PRT,short
City Hotel,87,0.0,PRT,long
Resort Hotel,269,1.0,PRT,long
Resort Hotel,1,0.0,PRT,short
City Hotel,412,0.0,PRT,long
City Hotel,1,0.0,PRT,short
City Hotel,37,0.0,BRA,short
City Hotel,393,0.0,PRT,long
City Hotel,68,0.0,PRT,long
City Hotel,213,0.0,PRT,long
City Hotel,9,0.0,FRA,short
City Hotel,96,0.0,DEU,long
City Hotel,166,0.0,IRL,long
City Hotel,151,0.0,DEU,long
City Hotel,175,0.0,PRT,long
Resort Hotel,170,0.0,CHE,long
City Hotel,40,0.0,AUT,short
City Hotel,103,0.0,ITA,long
City Hotel,12,0.0,ROU,short
City Hotel,82,0.0,DEU,long
Resort Hotel,307,0.0,ESP,long
City Hotel,40,0.0,PRT,short
City Hotel,457,0.0,DEU,long
Resort Hotel,173,0.0,PRT,long
City Hotel,419,0.0,PRT,long
Resort Hotel,152,0.0,GBR,long
City Hotel,4,0.0,AUT,short
City Hotel,0,0.0,DEU,short
Resort Hotel,97,2.0,PRT,long
City Hotel,78,0.0,SVK,long
City Hotel,11,0.0,USA,short
City Hotel,20,0.0,PRT,short
Resort Hotel,113,0.0,PRT,long
City Hotel,54,0.0,PRT,long
Resort Hotel,13,0.0,IRL,short
Resort Hotel,7,0.0,EST,short
City Hotel,67,0.0,BEL,long
City Hotel,102,0.0,DEU,long
City Hotel,3,0.0,CN,short
City Hotel,59,0.0,NLD,long
City Hotel,112,0.0,DEU,long
City Hotel,129,0.0,DEU,long
Resort Hotel,67,0.0,ITA,long
Resort Hotel,150,0.0,PRT,long
City Hotel,318,0.0,PRT,long
City Hotel,92,0.0,PRT,long
City Hotel,221,0.0,PRT,long
City Hotel,52,1.0,ESP,long
Resort Hotel,40,0.0,PRT,short
Resort Hotel,146,2.0,ESP,long
City Hotel,301,0.0,PRT,long
City Hotel,151,0.0,ITA,long
City Hotel,137,0.0,PRT,long
City Hotel,39,0.0,BRA,short
City Hotel,19,0.0,GBR,short
Resort Hotel,136,0.0,PRT,long
City Hotel,133,0.0,DEU,long
City Hotel,6,0.0,CHN,short
Resort Hotel,238,0.0,DEU,long
City Hotel,0,0.0,PRT,short
City Hotel,219,0.0,PRT,long
Resort Hotel,23,2.0,PRT,short
City Hotel,72,0.0,CHE,long
City Hotel,10,1.0,ESP,short
City Hotel,61,0.0,ESP,long
City Hotel,63,0.0,ESP,long
City Hotel,398,0.0,PRT,long
City Hotel,38,1.0,SWE,short
City Hotel,227,2.0,CN,long
City Hotel,39,0.0,JPN,short
Resort Hotel,2,0.0,PRT,short
City Hotel,29,0.0,FRA,short
City Hotel,35,0.0,GBR,short
Resort Hotel,62,0.0,PRT,long
City Hotel,177,0.0,PRT,long
Resort Hotel,46,0.0,PRT,short
City Hotel,19,0.0,DEU,short
City Hotel,0,1.0,ITA,short
City Hotel,14,0.0,ESP,short
City Hotel,95,0.0,ARE,long
City Hotel,2,0.0,KAZ,short
City Hotel,110,0.0,POL,long
City Hotel,305,0.0,PRT,long
City Hotel,145,0.0,PRT,long
City Hotel,0,0.0,MAR,short
City Hotel,4,0.0,FRA,short
Resort Hotel,0,0.0,PRT,short
Resort Hotel,62,0.0,IRL,long
City Hotel,92,0.0,LUX,long
Resort Hotel,48,0.0,GBR,short
Resort Hotel,89,0.0,CN,long
Resort Hotel,104,0.0,ESP,long
City Hotel,25,0.0,PRT,short
City Hotel,163,0.0,IRL,long
Resort Hotel,55,0.0,GBR,long
City Hotel,164,1.0,FRA,long
City Hotel,3,0.0,GBR,short
City Hotel,193,0.0,PRT,long
City Hotel,275,0.0,PRT,long
City Hotel,279,0.0,PRT,long
City Hotel,15,0.0,FRA,short
Resort Hotel,0,0.0,PRT,short
City Hotel,50,0.0,FRA,short
City Hotel,14,0.0,NLD,short
City Hotel,46,0.0,FRA,short
City Hotel,283,0.0,PRT,long
City Hotel,220,0.0,USA,long
City Hotel,134,0.0,PRT,long
City Hotel,23,1.0,PRT,short
Resort Hotel,185,0.0,IRL,long
Resort Hotel,274,0.0,GBR,long
City Hotel,158,0.0,ESP,long
City Hotel,102,0.0,DEU,long
Resort Hotel,96,0.0,PRT,long
City Hotel,1,0.0,DEU,short
Resort Hotel,19,0.0,PRT,short
City Hotel,13,0.0,PRT,short
City Hotel,54,0.0,PRT,long
City Hotel,188,0.0,ISR,long
City Hotel,188,0.0,PRT,long
City Hotel,280,0.0,PRT,long
Resort Hotel,219,0.0,PRT,long
Resort Hotel,103,0.0,PRT,long
City Hotel,28,0.0,GBR,short
Resort Hotel,168,0.0,PRT,long
Resort Hotel,66,0.0,PRT,long
City Hotel,34,0.0,GBR,short
City Hotel,240,0.0,PRT,long
City Hotel,79,0.0,PRT,long
City Hotel,113,0.0,PRT,long
City Hotel,12,0.0,GBR,short
City Hotel,50,1.0,BRA,short
City Hotel,130,0.0,FRA,long
City Hotel,120,0.0,IRL,long
City Hotel,141,0.0,AUT,long
Resort Hotel,96,0.0,GBR,long
City Hotel,181,0.0,PRT,long
Resort Hotel,1,0.0,PRT,short
City Hotel,4,0.0,ITA,short
City Hotel,92,0.0,BEL,long
City Hotel,88,0.0,GBR,long
Resort Hotel,152,0.0,CN,long
City Hotel,291,0.0,PRT,long
City Hotel,349,0.0,PRT,long
City Hotel,277,0.0,PRT,long
Resort Hotel,303,0.0,GBR,long
City Hotel,96,0.0,FRA,long
City Hotel,39,0.0,GBR,short
City Hotel,144,0.0,BEL,long
Resort Hotel,223,0.0,DEU,long
City Hotel,18,0.0,PRT,short
Resort Hotel,1,0.0,PRT,short
City Hotel,223,0.0,SWE,long
City Hotel,210,0.0,PRT,long
Resort Hotel,73,0.0,GBR,long
City Hotel,102,0.0,FRA,long
City Hotel,117,0.0,GBR,long
City Hotel,1,0.0,PRT,short
Resort Hotel,0,0.0,FIN,short
Resort Hotel,245,0.0,PRT,long
Resort Hotel,187,0.0,PRT,long
City Hotel,228,0.0,DEU,long
City Hotel,98,0.0,ESP,long
City Hotel,64,0.0,FRA,long
City Hotel,296,0.0,PRT,long
City Hotel,193,0.0,PRT,long
Resort Hotel,110,0.0,GBR,long
City Hotel,31,0.0,CHN,short
City Hotel,160,0.0,GBR,long
Resort Hotel,0,0.0,PRT,short
City Hotel,86,0.0,CN,long
City Hotel,1,0.0,PRT,short
City Hotel,201,0.0,PRT,long
City Hotel,152,1.0,CYP,long
Resort Hotel,32,0.0,ESP,short
City Hotel,29,0.0,PRT,short
Resort Hotel,190,2.0,PRT,long
City Hotel,0,0.0,PRT,short
Resort Hotel,66,2.0,GBR,long
City Hotel,88,0.0,ESP,long
Resort Hotel,0,0.0,PRT,short
City Hotel,56,0.0,PRT,long
City Hotel,27,0.0,CHN,short
Resort Hotel,0,0.0,NLD,short
Resort Hotel,69,0.0,NLD,long
City Hotel,138,0.0,PRT,long
City Hotel,0,0.0,PRT,short
City Hotel,14,0.0,SWE,short
City Hotel,75,0.0,CN,long
City Hotel,43,0.0,PRT,short
Resort Hotel,1,0.0,PRT,short
Resort Hotel,55,0.0,PRT,long
City Hotel,2,0.0,PRT,short
City Hotel,186,0.0,FRA,long
City Hotel,121,0.0,RUS,long
City Hotel,32,0.0,PRT,short
Resort Hotel,121,0.0,GBR,long
City Hotel,34,0.0,POL,short
Resort Hotel,202,2.0,PRT,long
City Hotel,213,0.0,PRT,long
Resort Hotel,28,0.0,PRT,short
City Hotel,60,0.0,BRA,long
Resort Hotel,0,0.0,ESP,short
City Hotel,83,0.0,FRA,long
City Hotel,80,2.0,USA,long
Resort Hotel,28,0.0,PRT,short
Resort Hotel,21,0.0,GBR,short
City Hotel,104,0.0,PRT,long
Resort Hotel,51,0.0,GBR,long
Resort Hotel,0,1.0,PRT,short
Resort Hotel,45,0.0,CHE,short
City Hotel,24,3.0,ROU,short
City Hotel,99,0.0,PRT,long
Resort Hotel,6,0.0,PRT,short
Resort Hotel,106,0.0,PRT,long
Resort Hotel,9,0.0,ESP,short
City Hotel,0,0.0,BRA,short
City Hotel,22,0.0,PRT,short
City Hotel,21,0.0,PRT,short
Resort Hotel,7,0.0,DEU,short
Resort Hotel,341,0.0,GBR,long
Resort Hotel,15,0.0,PRT,short
Resort Hotel,156,0.0,IRL,long
City Hotel,0,0.0,NLD,short
City Hotel,62,0.0,CHE,long
City Hotel,89,0.0,DEU,long
Resort Hotel,185,0.0,PRT,long
Resort Hotel,0,0.0,PRT,short
City Hotel,30,0.0,DEU,short
City Hotel,214,0.0,ESP,long
Resort Hotel,70,0.0,PRT,long
Resort Hotel,3,0.0,PRT,short
City Hotel,34,0.0,GBR,short
City Hotel,26,0.0,PRT,short
City Hotel,329,0.0,NOR,long
City Hotel,87,0.0,ITA,long
Resort Hotel,84,0.0,FRA,long
City Hotel,10,1.0,KOR,short
City Hotel,24,0.0,MAR,short
City Hotel,374,0.0,PRT,long
Resort Hotel,28,0.0,FRA,short
Resort Hotel,2,0.0,ESP,short
City Hotel,13,0.0,FRA,short
City Hotel,50,0.0,GBR,short
Resort Hotel,152,0.0,GBR,long
Resort Hotel,31,0.0,ESP,short
City Hotel,86,0.0,CN,long
City Hotel,175,2.0,GBR,long
City Hotel,43,0.0,ESP,short
City Hotel,192,0.0,PRT,long
Resort Hotel,214,0.0,FRA,long
Resort Hotel,20,0.0,LUX,short
City Hotel,56,0.0,ESP,long
City Hotel,85,1.0,PRT,long
Resort Hotel,139,0.0,NLD,long
Resort Hotel,151,0.0,IRL,long
City Hotel,84,1.0,IRN,long
Resort Hotel,37,0.0,POL,short
City Hotel,377,0.0,DEU,long
Resort Hotel,3,0.0,PRT,short
City Hotel,130,0.0,FRA,long
Resort Hotel,0,0.0,PRT,short
City Hotel,33,0.0,CN,short
Resort Hotel,31,0.0,DEU,short
City Hotel,273,0.0,PRT,long
City Hotel,580,0.0,PRT,long
City Hotel,29,0.0,PRT,short
Resort Hotel,155,0.0,PRT,long
City Hotel,33,0.0,PRT,short
City Hotel,178,0.0,ESP,long
Resort Hotel,50,0.0,PRT,short
City Hotel,61,0.0,DEU,long
City Hotel,41,0.0,PRT,short
Resort Hotel,275,0.0,PRT,long
City Hotel,175,0.0,DEU,long
Resort Hotel,77,0.0,GBR,long
City Hotel,227,0.0,BRA,long
Resort Hotel,72,0.0,PRT,long
City Hotel,157,0.0,BRA,long
City Hotel,47,0.0,ITA,short
Resort Hotel,4,1.0,ITA,short
City Hotel,26,0.0,PRT,short
City Hotel,295,0.0,PRT,long
City Hotel,111,0.0,PRT,long
City Hotel,66,0.0,PRT,long
City Hotel,177,0.0,AUT,long
Resort Hotel,289,0.0,PRT,long
Resort Hotel,203,0.0,GBR,long
City Hotel,140,0.0,GBR,long
City Hotel,16,0.0,ITA,short
Resort Hotel,16,0.0,GBR,short
Resort Hotel,202,0.0,BRA,long
Resort Hotel,0,0.0,PRT,short
City Hotel,52,1.0,ITA,long
City Hotel,161,1.0,NLD,long
City Hotel,110,0.0,NLD,long
Resort Hotel,144,0.0,PRT,long
City Hotel,4,2.0,COL,short
Resort Hotel,28,0.0,PRT,short
City Hotel,88,0.0,PRT,long
City Hotel,176,0.0,BEL,long
City Hotel,2,0.0,PRT,short
Resort Hotel,37,0.0,GBR,short
City Hotel,180,0.0,ITA,long
City Hotel,96,0.0,FRA,long
Resort Hotel,183,0.0,DEU,long
City Hotel,118,0.0,GBR,long
Resort Hotel,191,2.0,PRT,long
Resort Hotel,22,0.0,GBR,short
City Hotel,47,0.0,CHE,short
City Hotel,283,0.0,PRT,long
Resort Hotel,159,0.0,GBR,long
Resort Hotel,383,0.0,GBR,long
City Hotel,18,0.0,CN,short
Resort Hotel,201,0.0,GBR,long
Resort Hotel,70,0.0,ESP,long
City Hotel,16,2.0,PRT,short
City Hotel,0,0.0,PRT,short
City Hotel,49,0.0,ESP,short
City Hotel,91,1.0,CHE,long
City Hotel,117,0.0,PRT,long
Resort Hotel,59,0.0,CN,long
City Hotel,122,0.0,GBR,long
City Hotel,19,0.0,GBR,short
Resort Hotel,22,0.0,USA,short
City Hotel,3,0.0,MEX,short
Resort Hotel,462,0.0,PRT,long
City Hotel,184,0.0,GBR,long
Resort Hotel,46,0.0,NLD,short
City Hotel,73,0.0,CHE,long
Resort Hotel,113,0.0,USA,long
City Hotel,27,0.0,IRL,short
City Hotel,70,0.0,MAR,long
City Hotel,233,0.0,POL,long
City Hotel,12,0.0,LVA,short
City Hotel,37,0.0,CHE,short
City Hotel,1,0.0,ITA,short
City Hotel,464,0.0,PRT,long
Resort Hotel,0,0.0,PRT,short
City Hotel,66,0.0,CHE,long
Resort Hotel,62,2.0,PRT,long
City Hotel,67,0.0,PRT,long
City Hotel,175,0.0,PRT,long
City Hotel,1,0.0,PRT,short
City Hotel,60,0.0,IND,long
City Hotel,58,0.0,POL,long
Resort Hotel,7,0.0,PRT,short
Resort Hotel,91,0.0,PRT,long
Resort Hotel,4,1.0,PRT,short
City Hotel,147,0.0,ITA,long
Resort Hotel,81,0.0,GBR,long
City Hotel,159,0.0,AUT,long
City Hotel,197,0.0,PRT,long
Resort Hotel,118,0.0,IRL,long
Resort Hotel,19,0.0,RUS,short
City Hotel,54,0.0,FRA,long
Resort Hotel,57,2.0,PRT,long
Resort Hotel,154,0.0,KOR,long
Resort Hotel,70,0.0,ROU,long
Resort Hotel,13,0.0,FRA,short
Resort Hotel,327,0.0,IRL,long
City Hotel,33,0.0,PRT,short
Resort Hotel,2,0.0,GBR,short
Resort Hotel,51,0.0,ROU,long
City Hotel,16,0.0,ITA,short
Resort Hotel,343,0.0,CHE,long
City Hotel,286,0.0,PRT,long
City Hotel,110,0.0,NOR,long
Resort Hotel,2,2.0,PRT,short
City Hotel,38,0.0,ITA,short
City Hotel,34,0.0,AUT,short
City Hotel,2,0.0,PRT,short
Resort Hotel,169,0.0,GBR,long
Resort Hotel,36,0.0,ESP,short
Resort Hotel,15,0.0,PRT,short
Resort Hotel,46,0.0,PRT,short
Resort Hotel,49,0.0,DEU,short
Resort Hotel,13,0.0,GBR,short
City Hotel,30,0.0,AGO,short
City Hotel,0,0.0,PRT,short
City Hotel,4,0.0,ESP,short
City Hotel,192,0.0,SRB,long
City Hotel,21,0.0,AUT,short
City Hotel,28,0.0,NLD,short
City Hotel,155,0.0,FIN,long
City Hotel,57,0.0,GBR,long
City Hotel,96,1.0,CHE,long
City Hotel,35,0.0,DEU,short
City Hotel,133,0.0,ISL,long
City Hotel,40,0.0,FRA,short
City Hotel,3,0.0,PRT,short
City Hotel,3,0.0,PRT,short
City Hotel,53,0.0,GBR,long
City Hotel,176,1.0,FRA,long
City Hotel,138,0.0,DEU,long
City Hotel,298,0.0,PRT,long
City Hotel,118,0.0,ISR,long
Resort Hotel,114,0.0,PRT,long
City Hotel,4,0.0,ESP,short
City Hotel,1,0.0,PRT,short
City Hotel,53,0.0,ISR,long
City Hotel,16,0.0,PRT,short
City Hotel,78,0.0,USA,long
City Hotel,316,0.0,PRT,long
City Hotel,85,0.0,IRL,long
Resort Hotel,103,0.0,FRA,long
City Hotel,74,0.0,DEU,long
City Hotel,134,0.0,BEL,long
City Hotel,192,0.0,SRB,long
City Hotel,179,0.0,IRL,long
City Hotel,262,0.0,PRT,long
Resort Hotel,24,0.0,ESP,short
City Hotel,3,0.0,PRT,short
City Hotel,132,0.0,PRT,long
City Hotel,0,0.0,ZAF,short
City Hotel,137,0.0,ISR,long
City Hotel,96,0.0,PRT,long
Resort Hotel,119,0.0,ESP,long
City Hotel,114,0.0,PRT,long
City Hotel,138,0.0,ITA,long
Resort Hotel,129,1.0,FRA,long
City Hotel,28,0.0,ESP,short
Resort Hotel,9,0.0,PRT,short
City Hotel,22,0.0,AUT,short
City Hotel,22,0.0,AUT,short
City Hotel,27,0.0,FRA,short
City Hotel,64,0.0,FIN,long
City Hotel,162,0.0,PRT,long
City Hotel,126,0.0,PRT,long
Resort Hotel,6,0.0,BRA,short
City Hotel,101,0.0,CHE,long
Resort Hotel,342,0.0,GBR,long
City Hotel,0,0.0,ESP,short
City Hotel,0,0.0,CHN,short
City Hotel,213,0.0,GBR,long
City Hotel,36,0.0,PRT,short
City Hotel,63,0.0,PRT,long
Resort Hotel,0,0.0,PRT,short
Resort Hotel,19,0.0,PRT,short
City Hotel,2,0.0,ESP,short
City Hotel,433,0.0,PRT,long
City Hotel,185,0.0,DEU,long
Resort Hotel,56,0.0,GBR,long
City Hotel,0,0.0,USA,short
City Hotel,151,0.0,CZE,long
Resort Hotel,195,2.0,GBR,long
Resort Hotel,9,0.0,PRT,short
Resort Hotel,21,0.0,FRA,short
City Hotel,15,0.0,FRA,short
City Hotel,3,0.0,NOR,short
Resort Hotel,166,0.0,LUX,long
City Hotel,0,0.0,IRL,short
Resort Hotel,16,0.0,ESP,short
City Hotel,4,0.0,PRT,short
City Hotel,239,0.0,DEU,long
City Hotel,5,0.0,PRT,short
City Hotel,405,0.0,PRT,long
City Hotel,72,0.0,GBR,long
City Hotel,172,0.0,CN,long
City Hotel,0,0.0,PRT,short
Resort Hotel,3,0.0,PRT,short
City Hotel,420,0.0,PRT,long
City Hotel,79,0.0,PRT,long
